Channel Name,Channel ID,Video Title,Video ID,Video URL,Views,Publish Time
Super Valid Designs,Super Valid Designs,This diy DMX Light Rig will Change Your Live Shows,Me3-dcMfEtM,https://www.youtube.com/watch?v=Me3-dcMfEtM,"295,955 views",1 year ago
Gramophone,Gramophone,Custom Lighting Design | The Perfect Mood for Your Home,782966gQtdc,https://www.youtube.com/watch?v=782966gQtdc,"1,846 views",10 months ago
Oregon Outdoor Lighting,Oregon Outdoor Lighting,Custom Outdoor Lighting Design,dVVYNJJhQQE,https://www.youtube.com/watch?v=dVVYNJJhQQE,640 views,1 year ago
Nick Lewis,Nick Lewis,Interior Design Lighting Tips! | Lighting Ideas For Your Home!,7IuLTLB2qzU,https://www.youtube.com/watch?v=7IuLTLB2qzU,"241,023 views",2 years ago
Nick Lewis,Nick Lewis,"Timeless, Iconic Lighting That NEVER Goes Out of Style!",CW8Kgzxiukk,https://www.youtube.com/watch?v=CW8Kgzxiukk,"291,642 views",2 years ago
Nick Lewis,Nick Lewis,Biggest Lighting Mistakes and How to Fix Them,M1vX-q69zH4,https://www.youtube.com/watch?v=M1vX-q69zH4,"517,945 views",3 years ago
AFT Construction,AFT Construction,How We Prepare For The Custom Lighting Design | Exeter Estate | AFT Construction,WZxcTEN50w0,https://www.youtube.com/watch?v=WZxcTEN50w0,270 views,3 months ago
Snap One Partner Store,Snap One Partner Store,Snap One Webinars: FX Luminaire Custom Lighting & Automation,LEM0O5Qj7So,https://www.youtube.com/watch?v=LEM0O5Qj7So,581 views,2 years ago
The Design Cure,The Design Cure,Custom Lighting with Coohom: eDesign Techniques From The Design Cure,EnXe04vVCXY,https://www.youtube.com/watch?v=EnXe04vVCXY,"34,202 views",3 years ago
Light Can Help You,Light Can Help You,Accelerated Custom Lighting Design,Ojq7J8pupeI,https://www.youtube.com/watch?v=Ojq7J8pupeI,"1,101 views",4 years ago
ElectricianJoe,ElectricianJoe,How to: design a lighting layout. DO NOT divide before you do this———,EbWs_5BHCqQ,https://www.youtube.com/watch?v=EbWs_5BHCqQ,620 views,2 days ago
Sophie Paterson,Sophie Paterson,DESIGN TIPS FROM LIGHTING DESIGN EXPERTS | INTERIOR DESIGN,FXfCo5VP-ds,https://www.youtube.com/watch?v=FXfCo5VP-ds,"68,942 views",1 year ago
Liz Bianco is My Design Sherpa,Liz Bianco is My Design Sherpa,DIY Lighting Design;  Create a Lighting Plan for your Home,BQViGUnOJEE,https://www.youtube.com/watch?v=BQViGUnOJEE,"19,954 views",2 years ago
The BS and Beer Show,The BS and Beer Show,Lighting Design Strategies,wte3PJQ-H0g,https://www.youtube.com/watch?v=wte3PJQ-H0g,"1,925 views",3 years ago
UnrealHero,UnrealHero,CLIX Themed Razer Chroma Proflile | Keyboard Lighting,gKNjLqzoZ1c,https://www.youtube.com/watch?v=gKNjLqzoZ1c,"77,789 views",2 years ago
The Art of Craft,The Art of Craft,Industrial Lighting in Interior Design | Types of Metal Interior Lights | Types of Lights for Home,GaTLJ4TdaY8,https://www.youtube.com/watch?v=GaTLJ4TdaY8,"97,570 views",2 years ago
Moore Culture,Moore Culture,Teach It Tuesday: Techniques for lighting PlexiGlass,v_EzbM7oGWU,https://www.youtube.com/watch?v=v_EzbM7oGWU,"268,892 views",5 years ago
SlurpTech,SlurpTech,How to use Razer Chroma Studio to Create Custom Lighting Effects,YK0cCdTQCfc,https://www.youtube.com/watch?v=YK0cCdTQCfc,"141,842 views",3 years ago
Ready.Set.Van.,Ready.Set.Van.,CUSTOM LIGHTING FIXTURE Inside Modern Van Conversion,yWlCrQOzDY8,https://www.youtube.com/watch?v=yWlCrQOzDY8,"5,806 views",2 years ago
Zac Cook,Zac Cook,day in the life of a custom lighting business owner,5uwTduzVIFA,https://www.youtube.com/watch?v=5uwTduzVIFA,630 views,1 year ago
AnimusicLLC,AnimusicLLC,"""Pipe Dream"" - Animusic.com",hyCIpKAIFyo,https://www.youtube.com/watch?v=hyCIpKAIFyo,"16,024,156 views",16 years ago
AnimusicLLC,AnimusicLLC,"""Resonant Chamber"" - Animusic.com",toXNVbvFXyk,https://www.youtube.com/watch?v=toXNVbvFXyk,"18,119,657 views",16 years ago
3D Printer Academy,3D Printer Academy,Is this instrument (Squaretar) actually better than a guitar? (the ULTIMATE TEST | SATIRE),vgyfXbT742M,https://www.youtube.com/watch?v=vgyfXbT742M,"34,232 views",2 years ago
3D Printer Academy,3D Printer Academy,This 3D PRINTED GUITAR sounds AMAZING...,IPzX8GeiNyg,https://www.youtube.com/watch?v=IPzX8GeiNyg,"35,811 views",2 years ago
Prusa 3D,Prusa 3D,"3D print a Recorder, an Ocarina or a Kazoo - print a musical instrument!",MvZymtnfDwk,https://www.youtube.com/watch?v=MvZymtnfDwk,"213,710 views",2 years ago
Quinn Lewis,Quinn Lewis,3D Printed Great Bass Renaissance Rackett,MYpDOp0VL1M,https://www.youtube.com/watch?v=MYpDOp0VL1M,"64,074 views",5 years ago
Royal College of Music,Royal College of Music,Upbeat: The RCM Museum’s 3D printed instruments,OZ4Eeq-e9kY,https://www.youtube.com/watch?v=OZ4Eeq-e9kY,752 views,1 month ago
BigRig Creates,BigRig Creates,Finding the BEST ocarina you can 3D print (ft. Andy Cormier),hpHMm_aX1oA,https://www.youtube.com/watch?v=hpHMm_aX1oA,"45,426 views",2 years ago
Mechanistic,Mechanistic,3D Printed Grand Piano,PIIh2xiP-oM,https://www.youtube.com/watch?v=PIIh2xiP-oM,"95,553 views",2 years ago
Patrick Gibney,Patrick Gibney,How to make (and play) a 3D PRINTED TRUMPET,AJwkTcMUyzQ,https://www.youtube.com/watch?v=AJwkTcMUyzQ,"29,330 views",2 years ago
Patrick Gibney,Patrick Gibney,This 3D PRINTED UKULELE only costs $10 to MAKE! (but how does it sound?),wrNqxtFjz04,https://www.youtube.com/watch?v=wrNqxtFjz04,"21,367 views",2 years ago
Ottawa Citizen,Ottawa Citizen,Classical music meets the future with 3d instruments,abY3pVHfILU,https://www.youtube.com/watch?v=abY3pVHfILU,"2,337 views",5 years ago
New Atlas,New Atlas,Full Sized 3D Violin,f5g4e9UiLyI,https://www.youtube.com/watch?v=f5g4e9UiLyI,"8,903 views",1 year ago
BV3D: Bryan Vines,BV3D: Bryan Vines,"I 3D Printed a Violin. AND IT DIDN'T SUCK! (It's the Hovalin, and it's awesome)",_IyfApxL-NE,https://www.youtube.com/watch?v=_IyfApxL-NE,"46,020 views",1 year ago
3D Maker Noob,3D Maker Noob,How It's Made - Insane 3D Printed Grand Piano Build,JX0ekTYpm_I,https://www.youtube.com/watch?v=JX0ekTYpm_I,"13,647 views",2 years ago
Cimquest,Cimquest,3D Printed Percussive Instrument - The Tubulum,5E_4scpzbdk,https://www.youtube.com/watch?v=5E_4scpzbdk,"39,913 views",7 years ago
Fabis Tunes,Fabis Tunes,FIRST 3D PRINTED RENAISSANCE RECORDER,tMuK4TjFtgI,https://www.youtube.com/watch?v=tMuK4TjFtgI,"2,944 views",2 years ago
Wintergatan,Wintergatan,Wintergatan - Marble Machine (music instrument using 2000 marbles),IvUU8joBb1Q,https://www.youtube.com/watch?v=IvUU8joBb1Q,"246,689,218 views",8 years ago
The Tabernacle Choir at Temple Square,The Tabernacle Choir at Temple Square,(4/21/24) | Music & the Spoken Word | The Tabernacle Choir (#livestream),SGc6ovRX_oI,https://www.youtube.com/watch?v=SGc6ovRX_oI,"30,133 views",Streamed 18 hours ago
The Mac Observer,The Mac Observer,3D-Printed Musical Instruments at CES,DThgzjrj8jw,https://www.youtube.com/watch?v=DThgzjrj8jw,"13,086 views",10 years ago
BILLIONAIRE B,BILLIONAIRE B,Inside My $50K/Month Brooklyn Event Space: Full Tour & Tips!,Cgd5qx8Xa9Y,https://www.youtube.com/watch?v=Cgd5qx8Xa9Y,"25,281 views",1 year ago
Bossupwiththehayes,Bossupwiththehayes,6 event space ideas | how to make money with a event space ?,2K6LzqRtDkw,https://www.youtube.com/watch?v=2K6LzqRtDkw,"11,044 views",11 months ago
National Theatre,National Theatre,How We Made It | Phaedra's Five Sets in One | National Theatre,p0H_B3I71F4,https://www.youtube.com/watch?v=p0H_B3I71F4,"39,523 views",1 year ago
Type 7,Type 7,Sila Sveta On The Art Of Stage Design: A Type 7 Film,8Z-qFJNM_Y4,https://www.youtube.com/watch?v=8Z-qFJNM_Y4,"27,871 views",2 years ago
stache,stache,Make Creative Robots in Blender,k6tJwJCRWrY,https://www.youtube.com/watch?v=k6tJwJCRWrY,"143,484 views",1 year ago
Michael Weisheim Raidmask,Michael Weisheim Raidmask,Modelling Robotic Stuff,LTeYbnJKc6o,https://www.youtube.com/watch?v=LTeYbnJKc6o,"42,928 views",10 months ago
Coy Beardmore,Coy Beardmore,Functional KUKA KR350 Scale Model 3D Printed,i4_0LyXZWTw,https://www.youtube.com/watch?v=i4_0LyXZWTw,"63,571 views",2 years ago
Blender Zone,Blender Zone,"blender 3.0   combat robot  modeling, rigging, animation",4rbtWOIQrts,https://www.youtube.com/watch?v=4rbtWOIQrts,"44,595 views",2 years ago
Arc RöBotics,Arc RöBotics,3D printed robot arm (Pick & place),kwkyEIrnpNw,https://www.youtube.com/watch?v=kwkyEIrnpNw,"37,597 views",3 years ago
Andri Viyono,Andri Viyono,Scifi Robot Short Animation in Blender 3.0,XMBocyvLI7g,https://www.youtube.com/watch?v=XMBocyvLI7g,"34,649 views",2 years ago
3DELWORLD,3DELWORLD,3D Printing Meets Robotics: How to Make Your Own SMARS Robot #3dprinting,mft36w5Hl1I,https://www.youtube.com/watch?v=mft36w5Hl1I,"63,578 views",1 year ago
M.motion Studio,M.motion Studio,How I Create 3D robot Character in Blender in 4 Minutes,g78JU1B80-I,https://www.youtube.com/watch?v=g78JU1B80-I,"6,017 views",1 year ago
Masked Michael,Masked Michael,3D Printing my V3 endo head #3dmodel #3dmodeling #3dprinting #endoskeleton #robot #robotics #shorts,yjj4GmgWJDs,https://www.youtube.com/watch?v=yjj4GmgWJDs,"2,093 views",7 months ago
Build Some Stuff,Build Some Stuff,How I Built a 3D Printed Robot Arm from Scratch (Arduino Based),5toNqaGsGYs,https://www.youtube.com/watch?v=5toNqaGsGYs,"476,213 views",11 months ago
How To Mechatronics,How To Mechatronics,Robot Gripper Mechanism in SolidWorks 2012,qKZLx1wtFCk,https://www.youtube.com/watch?v=qKZLx1wtFCk,"331,624 views",11 years ago
Elementza,Elementza,3D Modeling in Maya // Robotic Muscles,MWjU16jGQwU,https://www.youtube.com/watch?v=MWjU16jGQwU,"40,907 views",3 years ago
Oleksandr Stepanenko,Oleksandr Stepanenko,ROBOTICS | Miniature 3-axis robotic arm,yhdL4jz74WM,https://www.youtube.com/watch?v=yhdL4jz74WM,"146,630 views",1 year ago
Awesome Builds,Awesome Builds,How to Make a Robot out of Cardboard (Very Simple ),QcBeDbs8n9k,https://www.youtube.com/watch?v=QcBeDbs8n9k,"5,896,823 views",4 years ago
D DesignHub,D DesignHub,Mechanical Robot Gripper Mechanism #3d #cad #engineering #project #prototype #mechanical #robotics,DLfKNFW2174,https://www.youtube.com/watch?v=DLfKNFW2174,"709,622 views",1 year ago
Formlabs,Formlabs,What is Rapid Prototyping?,-TDn25K-Jh4,https://www.youtube.com/watch?v=-TDn25K-Jh4,"53,029 views",2 years ago
TITANS of CNC MACHINING,TITANS of CNC MACHINING,Revolutionary 3D Scanning Technology | Rapid Prototype Innovation | Next-Gen Reverse Engineering,6y1y9RoDzuc,https://www.youtube.com/watch?v=6y1y9RoDzuc,"7,475 views",4 years ago
Minh Pham,Minh Pham,How to make a 3D Prototype with Figma - Tutorial,qIC3Mga68hg,https://www.youtube.com/watch?v=qIC3Mga68hg,"58,042 views",4 months ago
Product Innovation Academy,Product Innovation Academy,Prototype a Product - How To Guide,k7oaZBWy10E,https://www.youtube.com/watch?v=k7oaZBWy10E,"18,239 views",2 years ago
Protolabs,Protolabs,FDM 3D Printing - How to Prototype Like a Pro,raSAhXb2ea4,https://www.youtube.com/watch?v=raSAhXb2ea4,"75,017 views",5 years ago
Design World,Design World,What is rapid prototyping?,OhNnKTaciVI,https://www.youtube.com/watch?v=OhNnKTaciVI,"81,713 views",6 years ago
Predictable Designs,Predictable Designs,Guide to Successful Prototyping with 3D Printers,jmgYrKjTPJc,https://www.youtube.com/watch?v=jmgYrKjTPJc,"1,307 views",8 months ago
Dan Gelbart,Dan Gelbart,Prototyping - Metal 3D Printing,nyYcomX7Lus,https://www.youtube.com/watch?v=nyYcomX7Lus,"135,545 views",4 years ago
Nano Dimension,Nano Dimension,Rapid Prototyping of 3D Electronics,6DAQcrkbDLo,https://www.youtube.com/watch?v=6DAQcrkbDLo,"2,450 views",1 year ago
KUKA - Robots & Automation,KUKA - Robots & Automation,3D printing for robot prototyping,k0lUegMuj0E,https://www.youtube.com/watch?v=k0lUegMuj0E,"5,762 views",3 years ago
Domestika English,Domestika English,Product Design: From 3D Prototyping to 2D Sketching - Course by Reid Schlegel  | Domestika English,XzAIvXLwepU,https://www.youtube.com/watch?v=XzAIvXLwepU,"7,377 views",2 years ago
Technologist ,Technologist ,3D Printing from Prototyping to Mass Production,dL9DP9QxZiQ,https://www.youtube.com/watch?v=dL9DP9QxZiQ,547 views,11 months ago
Proto3000,Proto3000,This Was Entirely 3D Printed | Prototype and Packaging,flUjhR9GD_E,https://www.youtube.com/watch?v=flUjhR9GD_E,"1,981 views",3 years ago
UNSW,UNSW,Innovation 101 E4: Prototyping & Testing - Physical Products,2PzT0aAi9Lw,https://www.youtube.com/watch?v=2PzT0aAi9Lw,"57,730 views",6 years ago
Solid Concepts,Solid Concepts,Fused Deposition Modeling (FDM) Technology,WHO6G67GJbM,https://www.youtube.com/watch?v=WHO6G67GJbM,"823,479 views",11 years ago
Adobe Creative Cloud,Adobe Creative Cloud,Ar Visual Design Best Practices | Augmented Reality Design Principles | Adobe Creative Cloud,l0w5EifFjlw,https://www.youtube.com/watch?v=l0w5EifFjlw,"2,140 views",1 year ago
Adobe Creative Cloud,Adobe Creative Cloud,Creating Augmented Reality | Getting to Know Ar in Adobe Aero | Creative Cloud,jAfR_JY3P5g,https://www.youtube.com/watch?v=jAfR_JY3P5g,"74,565 views",1 year ago
Adobe Creative Cloud,Adobe Creative Cloud,Ar Unique Capabilities & Considerations | Augmented Reality Design Principles | Adobe Creative Cloud,idYbBMVyMZo,https://www.youtube.com/watch?v=idYbBMVyMZo,"6,869 views",1 year ago
Adobe Creative Cloud,Adobe Creative Cloud,Ar Interaction Design Best Practices | Augmented Reality Design Principles | Adobe Creative Cloud,AWqmiQdiqSw,https://www.youtube.com/watch?v=AWqmiQdiqSw,"1,492 views",1 year ago
Adobe Creative Cloud,Adobe Creative Cloud,Introduction to Ar Interaction Design | Augmented Reality Design Principles | Adobe Creative Cloud,kfKUwBTFl9w,https://www.youtube.com/watch?v=kfKUwBTFl9w,"3,397 views",1 year ago
Keiichi Matsuda,Keiichi Matsuda,HYPER-REALITY,YJg02ivYzSs,https://www.youtube.com/watch?v=YJg02ivYzSs,"3,202,011 views",7 years ago
AJ&Smart,AJ&Smart,Why UX Designers Need To Learn AR (Augmented Reality UX),rqAxyxEYdp8,https://www.youtube.com/watch?v=rqAxyxEYdp8,"55,035 views",3 years ago
Meta,Meta,How to Create an AR Experience in 5 Steps (with Don Allen III),-VAG4Uar3XM,https://www.youtube.com/watch?v=-VAG4Uar3XM,"30,383 views",1 year ago
Future Business Tech,Future Business Tech,The Future of Augmented Reality: 10 Awesome Use Cases,WxzcD04rwc8,https://www.youtube.com/watch?v=WxzcD04rwc8,"203,295 views",2 years ago
CBS Pittsburgh,CBS Pittsburgh,PTL gets a lesson in 3D printing from students at IUP,Si3aoBDxK5E,https://www.youtube.com/watch?v=Si3aoBDxK5E,304 views,2 days ago
Patricia Reiners,Patricia Reiners,UX Design for XR / practical tips for Augmented Reality,PElrgvZh9aU,https://www.youtube.com/watch?v=PElrgvZh9aU,"7,729 views",3 years ago
Yes I'm a Designer,Yes I'm a Designer,Creating an Interactive AR scene in Adobe Aero,12oCyiBYqKY,https://www.youtube.com/watch?v=12oCyiBYqKY,"193,786 views",4 years ago
Yes I'm a Designer,Yes I'm a Designer,Designing an Augmented Reality scene in Adobe Aero,fo8aG0vCY7k,https://www.youtube.com/watch?v=fo8aG0vCY7k,"192,284 views",4 years ago
ARTY,ARTY,Myty AR - Interior designing experience with Augmented Reality!,uNUcVPjnysE,https://www.youtube.com/watch?v=uNUcVPjnysE,"99,656 views",5 years ago
Solopress,Solopress,Creating Augmented Reality Posters Using Adobe Aero,RPbm47qXxMQ,https://www.youtube.com/watch?v=RPbm47qXxMQ,"24,596 views",10 months ago
Lynx Mixed Reality,Lynx Mixed Reality,Lynx Mixed Reality for medical training and procedures,HZSuwI5o4Ck,https://www.youtube.com/watch?v=HZSuwI5o4Ck,"3,593 views",2 years ago
Cleveland Clinic,Cleveland Clinic,Virtual and Mixed Reality for Medical Education,PzPKdlFbvYM,https://www.youtube.com/watch?v=PzPKdlFbvYM,"60,707 views",5 years ago
UF Health,UF Health,UF developing mixed-reality simulators for training in treatment of injured soldiers,sMxH1lprc10,https://www.youtube.com/watch?v=sMxH1lprc10,666 views,9 years ago
"VIPERWING.com : building F-16, F-35 and other simulators!","VIPERWING.com : building F-16, F-35 and other simulators!",Mixed Reality + fully physical fighter jet cockpit simulator: The best implementation of XR/MR,F4yKM_FgMOE,https://www.youtube.com/watch?v=F4yKM_FgMOE,"278,011 views",2 years ago
Cyient,Cyient,Augmented Reality Maintenance Training,G5qnu15WOuU,https://www.youtube.com/watch?v=G5qnu15WOuU,"41,174 views",4 years ago
Microsoft HoloLens,Microsoft HoloLens,Microsoft HoloLens: Mixed Reality in the Modern Workplace,EIJM9xNg9xs,https://www.youtube.com/watch?v=EIJM9xNg9xs,"270,793 views",6 years ago
Microsoft HoloLens,Microsoft HoloLens,OSHA uses mixed reality to improve worker safety during trench excavation,lcm33E8nT9Q,https://www.youtube.com/watch?v=lcm33E8nT9Q,"12,274 views",1 year ago
Microsoft HoloLens,Microsoft HoloLens,Mixed Reality Blends the Physical and Virtual Worlds,_xpI0JosYUk,https://www.youtube.com/watch?v=_xpI0JosYUk,"318,797 views",7 years ago
Case Western Reserve University,Case Western Reserve University,Transforming Medical Education with Microsoft HoloLens,h4M6BTYRlKQ,https://www.youtube.com/watch?v=h4M6BTYRlKQ,"206,471 views",7 years ago
TVBlueScope,TVBlueScope,Mixed Reality Training in Port Kembla,w_SClcFyXZs,https://www.youtube.com/watch?v=w_SClcFyXZs,730 views,11 months ago
Medivis Admin,Medivis Admin,See the unseen - Medivis SurgicalAR Technology Using Augmented Reality,bkzkelf7IpI,https://www.youtube.com/watch?v=bkzkelf7IpI,"8,146 views",10 months ago
OVA,OVA,"Augmented Reality for aircraft maintenance, remote support and training",O7dXn9u2WEc,https://www.youtube.com/watch?v=O7dXn9u2WEc,"43,141 views",3 years ago
Clyde DeSouza,Clyde DeSouza,Mixed Reality Study: Usage of VR and AR for Medical Training,vS9nnqtmYrI,https://www.youtube.com/watch?v=vS9nnqtmYrI,"16,902 views",8 years ago
Bohemia Interactive Simulations,Bohemia Interactive Simulations,Mixed Reality Flight Training,kEDrbZQBbEc,https://www.youtube.com/watch?v=kEDrbZQBbEc,"7,887 views",3 years ago
UConn Health,UConn Health,UConn Health Minute: Augmented Reality Spine Surgery,_D6TKYD5v-Y,https://www.youtube.com/watch?v=_D6TKYD5v-Y,"8,420 views",1 year ago
Microsoft Dynamics 365,Microsoft Dynamics 365,Toyota manufacturing uses Dynamics 365 mixed reality to boost operational efficiency & scalability,00gPg4-sBc8,https://www.youtube.com/watch?v=00gPg4-sBc8,"20,811 views",2 years ago
Arch Virtual: Custom Virtual Reality Development,Arch Virtual: Custom Virtual Reality Development,"VR Medical Simulation and Training from Arch Virtual, Developers of Acadicus",LcD1VgOljLg,https://www.youtube.com/watch?v=LcD1VgOljLg,"120,852 views",5 years ago
Xennial Digital,Xennial Digital,Mixed Reality (Magic Leap) Nurse Training Solution for Anesthesia Equipment,Xd8hc1sfOYc,https://www.youtube.com/watch?v=Xd8hc1sfOYc,478 views,3 years ago
Microsoft,Microsoft,AI + Mixed Reality for the Frontline | Copilot in Dynamics 365 Guides,oZOcn8RFLks,https://www.youtube.com/watch?v=oZOcn8RFLks,"225,890 views",5 months ago
Evan Davis,Evan Davis,"3D Art - ""Superduperperspective"" - Patrick Hughes - Birmingham Art Gallery",qBfNJ3-xYwg,https://www.youtube.com/watch?v=qBfNJ3-xYwg,"577,408 views",8 years ago
Showcase,Showcase,Art in Paradise 3D Museum in Bangkok | Exhibitions | Showcase,VwYQ0CgELeg,https://www.youtube.com/watch?v=VwYQ0CgELeg,"24,622 views",4 years ago
Emilian Kasemi,Emilian Kasemi,Build a Virtual AI Art Gallery: Interactive 3D Design with Three.js for Beginners,_AUAXlMBXyc,https://www.youtube.com/watch?v=_AUAXlMBXyc,"3,009 views",4 months ago
Channel 24,Channel 24,‘থ্রি-ডি আর্ট ওয়ার্ল্ড’ উপভোগ করুন নতুন অভিজ্ঞতা | 3D ART World | Feature 24 | Channel 24,f-v6-d8WNpM,https://www.youtube.com/watch?v=f-v6-d8WNpM,"38,843 views",1 year ago
Evermotion,Evermotion,Archinteriors for UE vol. 10 - collection of 5 art exhibitions 3d scenes for Unreal Engine,3TAv5Gr8pyg,https://www.youtube.com/watch?v=3TAv5Gr8pyg,"4,621 views",9 months ago
Ikonospace,Ikonospace,Ikonospace Trailer - Create your own 3D and VR art exhibition,kdu8WuKXi9Y,https://www.youtube.com/watch?v=kdu8WuKXi9Y,"53,976 views",5 years ago
Gigoia Studios,Gigoia Studios,VIRTUAL ART GALLERY FOR ARTISTS,3ewO-gy1VKo,https://www.youtube.com/watch?v=3ewO-gy1VKo,"48,325 views",3 years ago
CGTN,CGTN,"Chinese museums roll out VR, AR exhibitions",-l_bsuTv0P8,https://www.youtube.com/watch?v=-l_bsuTv0P8,"46,941 views",3 years ago
Artsteps,Artsteps,Artsteps - Create your Own Virtual Exhibition,GpL-Z-XcTzo,https://www.youtube.com/watch?v=GpL-Z-XcTzo,"72,565 views",3 years ago
ArtPlacer,ArtPlacer,What are Virtual Exhibitions?,gE7l7NGffnc,https://www.youtube.com/watch?v=gE7l7NGffnc,"5,814 views",2 years ago
ArtPlacer,ArtPlacer,ArtPlacer Virtual Exhibitions is here! 📣,6J8uLkeOR7o,https://www.youtube.com/watch?v=6J8uLkeOR7o,"6,559 views",3 years ago
Shapespark,Shapespark,3D Virtual Museum Interactive Online Walkthrough,EgQ5eqDir8s,https://www.youtube.com/watch?v=EgQ5eqDir8s,"35,008 views",3 years ago
Unit London,Unit London,3D Sculpture and Ceramics - Exhibition Tour | Unit London,y-zZknh6y6M,https://www.youtube.com/watch?v=y-zZknh6y6M,"2,386 views",2 years ago
CG Peasy,CG Peasy,3D Art Gallery Tutorial,TR5L_ef3BYQ,https://www.youtube.com/watch?v=TR5L_ef3BYQ,"2,836 views",1 year ago
eNCA,eNCA,3D Art | Local artist's first solo exhibition,HqzpjBdxrGY,https://www.youtube.com/watch?v=HqzpjBdxrGY,667 views,4 years ago
Md. Omar Faruk Joy,Md. Omar Faruk Joy,How to Make a 3D Art Gallery in Blender - Part 1,29WRArUBvH8,https://www.youtube.com/watch?v=29WRArUBvH8,"21,916 views",3 years ago
Mary Lynn Buchanan,Mary Lynn Buchanan,ALL of the art exhibitions I saw in 2023,bfNzPE43R1Y,https://www.youtube.com/watch?v=bfNzPE43R1Y,"38,821 views",3 months ago
Artivive,Artivive,Augmented Reality Art Exhibition: Sustainable Singapore,w_lDI4ag5aQ,https://www.youtube.com/watch?v=w_lDI4ag5aQ,"19,060 views",3 years ago
民視英語新聞 Taiwan News Formosa TV,民視英語新聞 Taiwan News Formosa TV,3D art exhibition features 10 Taiwanese attractions,nexLgYiaric,https://www.youtube.com/watch?v=nexLgYiaric,833 views,3 years ago
Ducky 3D,Ducky 3D,should You Go To College for 3D Animation?,ye7JKD5si08,https://www.youtube.com/watch?v=ye7JKD5si08,"29,733 views",1 year ago
Hornstromp Animations,Hornstromp Animations,"BULL & BUZZ ""BRAWL SCHOOL"" - BRAWL STARS 3D ANIMATION",rmjk0oOI0QY,https://www.youtube.com/watch?v=rmjk0oOI0QY,"339,281 views",2 years ago
Hornstromp Animations,Hornstromp Animations,⭐️ BRAWL SCHOOL #2 - BRAWL STARS 3D ANIMATION,Jo6LDcQt0HA,https://www.youtube.com/watch?v=Jo6LDcQt0HA,"2,438,189 views",3 years ago
AnimSchool,AnimSchool,AnimSchool Student Animation Showcase 2023,0yg87o0bIJc,https://www.youtube.com/watch?v=0yg87o0bIJc,"3,441,295 views",10 months ago
Animaker,Animaker,How to create Animated Educational Videos [Easy Animation Tutorial for school projects!] Assignments,QXHuRxjcek8,https://www.youtube.com/watch?v=QXHuRxjcek8,"303,940 views",2 years ago
Professor Of How,Professor Of How,Why Do Onions Make You Cry? (3D Animation),rcBjJcD_7iU,https://www.youtube.com/watch?v=rcBjJcD_7iU,"688,526 views",2 years ago
The Company Films,The Company Films,3D EXPLAINER VIDEO ANIMATION | 3D ANIMATED INFOGRAPHICS PRESENTATION | DUBAI | UAE,ZUXNCY2R5Wo,https://www.youtube.com/watch?v=ZUXNCY2R5Wo,"79,994 views",2 years ago
Animation Mentor,Animation Mentor,3D Animation Student Showcase 2020 | Animation Mentor,KMpDF_OG2WI,https://www.youtube.com/watch?v=KMpDF_OG2WI,"671,186 views",3 years ago
Animation Mentor,Animation Mentor,3D Animation Student Showcase 2021 | Animation Mentor,QK7ue908ArE,https://www.youtube.com/watch?v=QK7ue908ArE,"922,600 views",2 years ago
The Rookies,The Rookies,Top 10 Best 3D Animation Schools | Rookies World School Rankings®,9bJA7tUmGGs,https://www.youtube.com/watch?v=9bJA7tUmGGs,"15,579 views",2 years ago
Creative Learning,Creative Learning,Joints and levers in the human body || 3D Animation||Education Biology,d1wS_OlJzmI,https://www.youtube.com/watch?v=d1wS_OlJzmI,"407,157 views",8 years ago
Mad Artist Publishing CGI & Films,Mad Artist Publishing CGI & Films,"CGI 3D Animated Short Film ""BIBI""- Funny Educational Cartoon for Kids by Joel Stutz",ruqLcSNtLOs,https://www.youtube.com/watch?v=ruqLcSNtLOs,"2,362,618 views",7 years ago
JMSD Consultant,JMSD Consultant,"School 3D Animation Walkthrough,  International School 3D Walkthrough Services Muscat Oman",60L50EADT4Q,https://www.youtube.com/watch?v=60L50EADT4Q,"18,670 views",4 years ago
Physics Videos by Eugene Khutoryansky,Physics Videos by Eugene Khutoryansky,How I make 3D animations,6Hl5dvA88Uo,https://www.youtube.com/watch?v=6Hl5dvA88Uo,"113,919 views",2 years ago
Mozaik Education,Mozaik Education,mozaik3D - interactive animations showreel,zkhckK1GxFY,https://www.youtube.com/watch?v=zkhckK1GxFY,"3,025 views",7 months ago
LeapFrog,LeapFrog,LeapStart 3D | Learning System Demo Video | LeapFrog®,N0q2zcVKAKU,https://www.youtube.com/watch?v=N0q2zcVKAKU,"712,500 views",5 years ago
Aliensrock,Aliensrock,The 10 Best Puzzle Games of 2023,rJ4XfwpiDMU,https://www.youtube.com/watch?v=rJ4XfwpiDMU,"97,308 views",2 months ago
Real Civil Engineer,Real Civil Engineer,Within this cube is a super clever perspective based puzzle game... Moncage!,h6YSa433O_Y,https://www.youtube.com/watch?v=h6YSa433O_Y,"890,922 views",2 years ago
Kickass 3D Prints,Kickass 3D Prints,Top 5 Marble Puzzles & Games 3D Printed,ny3A2B7zvvE,https://www.youtube.com/watch?v=ny3A2B7zvvE,"949,854 views",1 year ago
Magnetic Games,Magnetic Games,Red Scorpion 3D Puzzle | Magnetic Games,byoO5F_2dVA,https://www.youtube.com/watch?v=byoO5F_2dVA,"1,698,496 views",1 year ago
